data/capture-0001.mp4_52.jpg 942,1782,1007,1830,0 1504,1734,1522,1814,0 552,1271,618,1296,0 1884,1194,1900,1277,0 1510,1051,1598,1072,0 982,789,1044,806,0 709,778,799,802,0 1398,742,1457,812,0 1668,741,1737,780,0 766,556,819,619,0
data/capture-0001.mp4_53.jpg 941,1783,1007,1831,0 1504,1736,1522,1818,0 552,1271,618,1296,0 1884,1193,1900,1278,0 1510,1051,1598,1072,0 982,789,1043,806,0 709,778,799,801,0 1668,742,1737,780,0 1398,742,1456,812,0 766,556,818,620,0
data/capture-0001.mp4_54.jpg 941,1783,1007,1831,0 1504,1739,1522,1819,0 552,1271,618,1296,0 1884,1193,1900,1278,0 1510,1051,1598,1072,0 982,789,1042,806,0 708,778,799,801,0 1668,742,1737,780,0 1398,740,1456,812,0 766,556,818,620,0
data/capture-0001.mp4_55.jpg 941,1783,1007,1831,0 1504,1739,1522,1820,0 552,1271,618,1296,0 1884,1193,1900,1278,0 1510,1051,1600,1072,0 982,789,1040,806,0 708,778,799,801,0 1668,742,1737,780,0 1398,740,1456,812,0 766,556,818,620,0
data/capture-0001.mp4_56.jpg 941,1783,1007,1831,0 1504,1742,1522,1820,0 551,1271,619,1296,0 1884,1193,1900,1278,0 1510,1051,1601,1072,0 982,789,1039,807,0 708,778,799,801,0 1668,742,1737,780,0 1398,740,1456,812,0 766,556,818,619,0
data/capture-0001.mp4_57.jpg 941,1783,1007,1831,0 1502,1744,1522,1822,0 551,1271,619,1295,0 1884,1193,1900,1278,0 1510,1051,1601,1072,0 982,789,1038,807,0 708,778,799,801,0 1668,741,1737,780,0 1397,740,1456,812,0 766,555,817,619,0
data/capture-0001.mp4_58.jpg 939,1783,1007,1831,0 1500,1746,1522,1823,0 551,1271,619,1295,0 1884,1193,1900,1278,0 1510,1051,1601,1072,0 982,789,1037,808,0 708,778,799,801,0 1669,741,1737,780,0 1397,740,1456,812,0 766,553,817,619,0
data/capture-0001.mp4_59.jpg 939,1783,1007,1830,0 1499,1748,1522,1823,0 551,1271,619,1295,0 1884,1193,1900,1278,0 1511,1051,1601,1072,0 982,789,1037,808,0 708,778,799,801,0 1669,741,1737,780,0 1396,740,1457,813,0 766,553,817,619,0
data/capture-0001.mp4_60.jpg 939,1783,1007,1830,0 1497,1750,1522,1824,0 551,1271,619,1295,0 1884,1193,1900,1281,0 1511,1051,1601,1072,0 982,789,1037,808,0 709,778,799,801,0 1670,740,1737,780,0 1396,740,1457,813,0 767,553,817,619,0
data/capture-0001.mp4_61.jpg 940,1783,1007,1831,0 1497,1751,1522,1827,0 552,1271,619,1295,0 1884,1193,1900,1281,0 1511,1051,1601,1072,0 982,789,1037,808,0 709,778,799,801,0 1396,741,1457,813,0 1670,740,1737,780,0 767,554,817,619,0
data/capture-0001.mp4_62.jpg 940,1783,1007,1831,0 1496,1753,1522,1828,0 553,1271,619,1296,0 1884,1194,1900,1281,0 1511,1051,1601,1072,0 982,789,1037,808,0 710,778,800,801,0 1396,741,1456,813,0 1670,740,1736,780,0 767,554,817,619,0
data/capture-0001.mp4_63.jpg 941,1783,1007,1831,0 1495,1754,1522,1830,0 553,1271,619,1296,0 1884,1194,1900,1281,0 1511,1051,1602,1072,0 981,789,1037,808,0 710,778,800,801,0 1670,740,1736,780,0 1396,740,1456,813,0 767,554,817,619,0
data/capture-0001.mp4_64.jpg 941,1783,1007,1831,0 1494,1755,1522,1832,0 553,1271,618,1296,0 1884,1194,1900,1281,0 1511,1051,1603,1072,0 982,789,1036,808,0 710,778,800,801,0 1396,740,1456,813,0 1670,739,1736,780,0 767,554,817,618,0
data/capture-0001.mp4_65.jpg 941,1782,1007,1831,0 1494,1757,1522,1834,0 553,1271,618,1296,0 1884,1194,1900,1282,0 1511,1051,1603,1072,0 982,789,1036,808,0 711,778,800,801,0 1670,740,1736,780,0 1396,740,1456,813,0 768,554,817,618,0
data/capture-0001.mp4_66.jpg 941,1782,1007,1830,0 1493,1760,1521,1835,0 553,1271,618,1296,0 1884,1194,1900,1282,0 1511,1051,1603,1072,0 981,789,1036,809,0 711,778,800,801,0 1395,740,1456,813,0 1670,739,1736,780,0 768,553,817,618,0
data/capture-0001.mp4_67.jpg 942,1782,1007,1830,0 1493,1762,1521,1837,0 553,1271,618,1296,0 1884,1194,1900,1282,0 1511,1051,1603,1072,0 981,789,1036,810,0 712,778,800,801,0 1395,740,1455,813,0 1670,739,1736,780,0 768,553,817,618,0
data/capture-0001.mp4_68.jpg 940,1782,1007,1831,0 1493,1764,1520,1838,0 553,1271,618,1296,0 1884,1195,1900,1282,0 1512,1051,1603,1072,0 981,789,1036,810,0 712,778,800,801,0 1670,739,1736,780,0 1395,739,1455,813,0 768,553,817,617,0
data/capture-0001.mp4_69.jpg 941,1782,1007,1831,0 1493,1765,1520,1841,0 553,1271,618,1296,0 1884,1195,1900,1282,0 1512,1051,1603,1072,0 981,789,1036,810,0 712,778,800,801,0 1669,740,1736,780,0 1395,739,1455,813,0 768,553,817,617,0
data/capture-0001.mp4_70.jpg 941,1782,1007,1830,0 1493,1767,1519,1843,0 553,1271,618,1295,0 1884,1195,1900,1283,0 1513,1052,1603,1071,0 981,789,1037,810,0 713,778,800,801,0 1668,740,1736,780,0 1395,739,1455,813,0 768,552,817,617,0
data/capture-0001.mp4_71.jpg 941,1782,1007,1830,0 1492,1769,1519,1845,0 552,1271,618,1295,0 1884,1195,1900,1283,0 1513,1052,1603,1071,0 981,789,1038,810,0 713,778,800,801,0 1668,740,1736,780,0 1395,739,1456,813,0 768,551,817,617,0
data/capture-0001.mp4_72.jpg 939,1782,1007,1830,0 1492,1770,1519,1846,0 550,1271,618,1295,0 1885,1195,1900,1283,0 1514,1052,1603,1071,0 981,789,1038,811,0 712,778,800,801,0 1667,740,1736,780,0 1395,740,1457,813,0 768,550,816,617,0
data/capture-0001.mp4_73.jpg 940,1782,1007,1830,0 1492,1772,1519,1848,0 550,1271,618,1296,0 1885,1196,1900,1283,0 1514,1052,1603,1071,0 981,789,1038,811,0 712,778,800,801,0 1395,741,1458,813,0 1666,740,1735,780,0 768,550,816,617,0
data/capture-0001.mp4_74.jpg 940,1782,1007,1830,0 1492,1773,1519,1850,0 551,1271,618,1296,0 1885,1196,1900,1283,0 1514,1052,1603,1071,0 981,789,1037,811,0 712,778,800,802,0 1395,741,1458,813,0 1666,740,1735,780,0 769,549,816,617,0
data/capture-0001.mp4_75.jpg 940,1782,1007,1830,0 1492,1774,1519,1851,0 552,1271,618,1296,0 1885,1196,1900,1283,0 1514,1052,1603,1071,0 981,789,1036,811,0 713,778,800,802,0 1395,742,1459,813,0 1665,740,1735,780,0 769,548,816,617,0
data/capture-0001.mp4_76.jpg 940,1782,1007,1830,0 1492,1776,1519,1852,0 552,1271,618,1296,0 1885,1196,1900,1283,0 1515,1052,1603,1071,0 981,789,1036,811,0 713,778,800,802,0 1395,742,1459,813,0 1666,740,1735,780,0 770,548,817,616,0
data/capture-0001.mp4_77.jpg 941,1782,1007,1830,0 1492,1777,1519,1854,0 553,1271,618,1296,0 1885,1196,1900,1283,0 1515,1052,1603,1071,0 981,789,1036,811,0 715,778,800,804,0 1395,741,1459,813,0 1666,740,1735,780,0 770,548,818,616,0
data/capture-0001.mp4_78.jpg 941,1782,1007,1830,0 1492,1778,1519,1854,0 553,1271,618,1296,0 1885,1196,1900,1283,0 1515,1051,1603,1071,0 982,789,1035,811,0 715,778,800,804,0 1395,741,1458,813,0 1666,740,1735,780,0 770,548,820,616,0
data/capture-0001.mp4_79.jpg 942,1782,1007,1830,0 1492,1778,1519,1856,0 554,1271,618,1296,0 1885,1196,1900,1283,0 1516,1051,1603,1071,0 982,789,1035,811,0 716,778,800,804,0 1666,740,1735,780,0 1395,740,1457,813,0 771,548,820,615,0
data/capture-0001.mp4_80.jpg 942,1783,1007,1832,0 1492,1781,1519,1857,0 554,1271,618,1296,0 1885,1196,1900,1283,0 1516,1051,1603,1071,0 982,789,1035,812,0 716,778,799,804,0 1667,739,1735,780,0 1395,739,1457,813,0 771,548,821,615,0
data/capture-0001.mp4_81.jpg 942,1783,1007,1833,0 1492,1782,1519,1859,0 555,1271,618,1296,0 1885,1196,1900,1283,0 1517,1051,1603,1070,0 982,789,1035,813,0 715,778,799,803,0 1667,739,1735,780,0 1395,739,1457,813,0 771,548,821,615,0
data/capture-0001.mp4_82.jpg 1492,1784,1519,1860,0 941,1783,1007,1832,0 555,1270,618,1296,0 1885,1196,1900,1284,0 1518,1051,1603,1070,0 982,789,1034,814,0 714,778,799,803,0 1394,740,1456,813,0 1667,739,1735,780,0 771,548,821,615,0
data/capture-0001.mp4_83.jpg 1492,1785,1519,1861,0 940,1783,1007,1832,0 555,1270,619,1296,0 1885,1196,1900,1285,0 1518,1051,1603,1070,0 982,789,1034,815,0 714,778,799,803,0 1394,740,1456,813,0 1668,739,1735,780,0 771,548,821,615,0
data/capture-0001.mp4_84.jpg 1492,1787,1519,1862,0 940,1783,1007,1831,0 555,1270,619,1296,0 1885,1196,1900,1285,0 1518,1051,1603,1070,0 982,789,1034,815,0 713,778,798,803,0 1394,741,1456,813,0 1668,738,1735,780,0 771,547,820,615,0
data/capture-0001.mp4_85.jpg 1491,1788,1519,1863,0 940,1783,1007,1831,0 555,1270,620,1296,0 1885,1196,1900,1285,0 1518,1051,1603,1070,0 982,789,1034,815,0 713,778,798,803,0 1393,743,1457,813,0 1669,738,1734,780,0 771,546,820,615,0
data/capture-0001.mp4_86.jpg 1489,1790,1519,1864,0 940,1783,1007,1831,0 556,1270,620,1297,0 1885,1196,1900,1285,0 1519,1051,1603,1070,0 982,789,1034,815,0 712,778,798,803,0 1393,745,1456,813,0 1669,738,1734,780,0 771,546,820,615,0
data/capture-0001.mp4_87.jpg 1487,1791,1519,1864,0 940,1783,1007,1831,0 556,1270,620,1297,0 1885,1196,1900,1285,0 1519,1051,1604,1070,0 982,789,1034,815,0 712,778,798,803,0 1392,745,1456,813,0 1668,738,1734,780,0 772,547,821,615,0
data/capture-0001.mp4_88.jpg 1485,1792,1519,1864,0 940,1783,1007,1831,0 556,1270,620,1298,0 1885,1196,1900,1285,0 1519,1051,1604,1070,0 982,789,1034,815,0 712,778,797,803,0 1392,746,1456,813,0 1667,738,1734,780,0 772,548,822,615,0
data/capture-0001.mp4_89.jpg 1483,1794,1519,1864,0 940,1783,1007,1831,0 556,1270,620,1299,0 1885,1196,1900,1285,0 1519,1051,1604,1070,0 982,789,1034,815,0 712,778,797,803,0 1392,747,1456,813,0 1666,738,1734,780,0 773,548,824,615,0
data/capture-0001.mp4_90.jpg 1480,1795,1519,1864,0 940,1783,1007,1830,0 556,1270,620,1300,0 1885,1198,1900,1285,0 1519,1051,1605,1070,0 982,789,1034,815,0 712,778,797,804,0 1392,747,1455,813,0 1665,738,1734,780,0 773,549,826,614,0
data/capture-0001.mp4_91.jpg 1478,1797,1519,1864,0 939,1783,1007,1830,0 556,1270,620,1300,0 1885,1198,1900,1285,0 1519,1051,1606,1070,0 982,789,1034,814,0 712,778,797,804,0 1391,747,1455,813,0 1664,738,1734,780,0 773,550,827,614,0
data/capture-0001.mp4_92.jpg 1477,1799,1519,1865,0 939,1783,1007,1830,0 556,1270,619,1300,0 1885,1198,1900,1284,0 1519,1052,1606,1070,0 982,789,1034,813,0 712,778,797,804,0 1391,747,1455,814,0 1665,739,1733,780,0 774,550,827,614,0
data/capture-0001.mp4_93.jpg 1475,1800,1518,1865,0 939,1783,1007,1830,0 556,1270,619,1300,0 1885,1198,1900,1284,0 1520,1052,1607,1070,0 981,789,1034,812,0 712,778,797,804,0 1391,747,1454,814,0 1665,739,1733,780,0 774,550,827,614,0
data/capture-0001.mp4_94.jpg 1474,1803,1518,1865,0 939,1783,1007,1830,0 556,1270,619,1300,0 1885,1198,1900,1284,0 1520,1052,1609,1070,0 981,789,1034,811,0 711,778,797,804,0 1391,747,1453,814,0 1665,739,1733,780,0 774,550,828,614,0
data/capture-0001.mp4_95.jpg 1472,1804,1518,1867,0 939,1783,1007,1830,0 555,1270,619,1300,0 1885,1198,1900,1285,0 1520,1052,1609,1070,0 980,789,1034,811,0 711,778,797,804,0 1391,746,1453,814,0 1664,739,1733,780,0 774,550,828,614,0
data/capture-0001.mp4_96.jpg 1470,1807,1517,1868,0 939,1783,1007,1829,0 554,1270,619,1299,0 1885,1199,1900,1285,0 1520,1052,1609,1070,0 979,789,1033,810,0 711,778,797,804,0 1390,746,1453,814,0 1664,739,1733,780,0 774,550,827,614,0
data/capture-0001.mp4_97.jpg 1469,1809,1517,1870,0 939,1783,1007,1829,0 554,1270,619,1299,0 1885,1199,1900,1286,0 1521,1052,1609,1070,0 978,789,1033,809,0 711,778,797,804,0 1390,747,1453,814,0 1664,739,1733,780,0 774,549,827,614,0
data/capture-0001.mp4_98.jpg 1468,1812,1515,1872,0 940,1783,1007,1829,0 554,1270,619,1299,0 1885,1199,1900,1286,0 1521,1052,1609,1069,0 977,789,1033,808,0 711,778,797,804,0 1390,747,1453,815,0 1664,739,1733,780,0 774,549,827,614,0
data/capture-0001.mp4_99.jpg 1467,1812,1514,1874,0 940,1783,1007,1830,0 555,1270,619,1300,0 1885,1199,1900,1286,0 1521,1052,1609,1069,0 977,789,1033,807,0 711,778,797,804,0 1389,747,1453,814,0 1663,739,1733,780,0 774,548,827,614,0
data/capture-0001.mp4_100.jpg 1466,1813,1512,1875,0 941,1783,1007,1830,0 555,1270,619,1300,0 1885,1198,1900,1286,0 1521,1052,1610,1069,0 974,788,1033,806,0 711,778,797,805,0 1389,747,1453,814,0 1663,739,1733,780,0 774,549,828,614,0
